,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2013-11-01,230544.32760963743,375045.14277577045,155002.6459583304,262101.036774602,282990.6675808679,145856.03678459063,112807.00977632083,315848.5302442983,184657.4541086005,249920.77359694464,246841.80375479526,150444.66741506488,438897.3217568984,180295.65529178022,469345.9861286204,214309.90884215097,221867.3709175419,135989.1885639227,199913.69699418024,180648.38718777828,157032.92624187996,261377.35673475955,154777.21114812465,143926.4724860949,154061.71843559,218681.90032253243,139039.04887034072,229653.7143932583,164546.2105211556,220882.06615310736,258610.34675677287,179751.1378853717,130734.08698384307,153597.5029071384,119761.83999430574,111083.65941078415,116680.24151057452,103024.4359350981,171254.99321974473,196202.06933502978,234435.59159961084,107249.66552853293,126355.84213778855,120742.43377303107,222594.56414453257,212507.2553352965,112982.59169048462,161961.5030099473,133304.69635940113,126841.66412753292,115130.20385778595
2013-12-01,230976.50336187644,379631.2141600458,156621.85945725278,262554.07978216093,283659.4832746682,146705.24153638282,113514.54286674866,317727.88348967704,185816.5728799669,251665.6115596386,248361.52480858922,151596.84276237138,442746.03909052006,182448.32017409606,472436.9318873631,214794.85379349408,222815.72084421408,137176.71928474927,200801.9467125289,181809.47440254048,156736.5296166252,262749.6949331334,154988.22756257028,144288.75181943423,154298.22942876202,218225.88691253672,139501.69456488595,231436.41200374532,164470.75176785377,221407.40031491334,258075.29917199293,179748.40617894894,131127.67805269174,153790.76692362546,119639.84651323456,111321.37320097101,116735.18035111557,102872.71108193764,171975.18507964208,197206.5407464914,234886.75978937812,107378.50920028808,126389.44418803435,120947.62693082653,223943.8033446949,212548.02675863425,113486.9646795175,162200.32111725002,133617.49837511373,127111.09592063271,115205.54293328889
2014-01-01,231328.12101570322,382950.515997503,158163.0763151458,262943.3571986297,284581.37336786365,147702.59129357873,114224.95779700585,319515.79139941547,186999.1676763514,253406.84656277575,249634.55884376026,152435.3718059836,445202.29454694764,183909.94305380704,474832.9921128733,215230.21474631768,223581.19767978127,138253.0961092963,201727.05725231735,182826.93007065484,156346.45661656265,264087.8887258572,155127.51619510644,144623.4053339615,154537.48818491778,217876.62405480514,139912.90197608384,233099.48917106955,164791.38194401527,221814.7925534205,257272.31497601062,179747.5247680047,131469.7419551397,154035.13646484542,119636.63200285217,111549.03805906749,116792.206344839,102355.9248730212,172483.2829464031,197804.73788072765,235249.3856921012,107466.6347258162,126304.72953599399,120963.32463811811,224899.88913898068,212495.71712527852,113759.24082962975,162298.91430775824,133770.86345806214,127361.5442673329,115174.30729863835
2014-02-01,231606.3087322443,385694.759913381,159824.01675265984,263476.6568954251,286232.2126124017,148828.3941115589,115179.35565552449,321114.5542184278,188259.8178299897,255102.66501672915,250934.91325843925,153341.94883671112,448142.49232689134,185378.1792059904,477507.9103596247,215764.2635794065,224211.22112327907,139456.79341652704,202601.30155122103,183959.3428912165,156103.41874993977,265440.33244898013,155225.08753107957,145212.75198113822,155031.7208172319,218074.69902303614,140508.1858561754,234720.37934050825,165371.56312267436,222196.12569200457,256472.4737155946,179813.50145098442,131977.9181326141,154632.9718621548,119911.54674629623,111954.08414666052,117015.28569950852,101939.40578210907,173152.94334965345,198265.81738915958,235500.7142480235,107630.84993787382,126302.818430383,120822.94270626713,225282.49661639417,212541.59508994385,113898.88018329609,162218.65095620733,133985.2503489044,127378.78444733802,115284.4927752784
2014-03-01,232088.83993959692,388190.4941754926,161381.68699849755,264455.89480115415,288388.03146314505,149964.13294412024,116044.74074266327,322533.4018446181,189532.36384024532,256646.92829120552,252172.2238081974,154130.8811396175,450735.31487728324,186926.32364759743,480453.24512853386,216353.49265265465,225056.50951928637,140574.05236034107,203453.90204313793,185109.49331030724,155962.52842935172,266767.3400743013,155322.24478962447,145749.02202141378,155562.82215005785,218466.83610805267,141013.1570151633,236315.50533074132,165934.00289476264,222953.1385076579,255974.66200907066,179955.45205530906,132366.51251550592,155317.75021602513,120152.72396045666,112263.17543801518,117257.29748006426,101218.20839093917,173937.8349003395,198577.84056214712,235878.27121164408,107684.92326646477,126397.61675895477,120767.53288529743,225723.56917366563,212640.74798803404,113913.35676130095,162279.25789973108,134194.56203888505,127624.53354548015,115430.63678548897
2014-04-01,232657.25318299493,391234.1877023648,162768.8249886751,265595.7192085176,290499.05832298455,150951.3818522934,117025.95675792657,324023.53927215404,190486.16361843873,258012.87436243705,253592.5120638816,154936.71161859395,453995.08426973224,188793.49900599112,483531.17734487663,216910.9993396073,225785.26915435752,141718.78953507903,204219.88732759675,186157.86004863153,156027.4930866012,268209.3478059081,155565.47803953008,146305.51313538503,156117.12071574028,218736.07357801087,141644.64835573643,237883.63708640655,166309.51962720114,224192.07199348544,256358.28097260246,180213.14834982145,132757.89962765924,156081.16013388892,120347.06314076157,112567.70345851697,117691.1473991068,100628.6498882727,174769.404760838,198947.72383169513,236396.04083979886,107933.17378613265,126648.66343669959,120835.1168219684,225609.3082000987,212835.34592982414,114038.79611821541,162348.41751261128,134592.1150434297,128127.47262830687,115828.64043892134
2014-05-01,233539.22898972585,394482.1249271448,164137.01276499333,266950.7524266621,292501.21589041187,151951.4414138455,117998.33677309837,325730.97157040244,191260.95791416266,259490.40809424073,255122.959767643,155768.54051224372,456868.2825878219,190672.3598793087,486908.3387488772,217784.8676066245,226701.7031041926,142891.95128384515,205248.74100600113,187113.57051871787,156246.59005205767,269458.23793606454,156009.90567384954,146861.06527245764,156698.73034305545,219467.839465503,142377.6209587915,239653.9599707844,166869.32725727485,225522.3531315352,257223.76761372457,180881.94383255913,133115.4856642567,156855.5605149219,120637.34689980857,113013.2245122887,118295.58456952097,100011.40621147682,175786.59566964023,199539.3723935545,237141.13547183372,108394.90898950805,127197.11002654879,121242.42545550202,225996.6336574422,213473.80985239908,114352.8538419,162684.7647417487,135145.31511981168,128841.50504811156,116521.81374655738
2014-06-01,234143.5019103128,397156.8551926696,165270.83101411347,267885.41330666916,293689.49295978725,152966.78186511536,119104.61151382531,327041.9657942913,191812.65507869958,260568.99472271974,256679.6600431998,156657.3482911409,459675.5993912685,192825.6899782993,489703.6040907496,218553.6444497866,227306.2737838497,143874.19518887292,206061.73230761825,187707.0315762842,156807.27253571726,270178.3588319461,156479.68192779788,147411.6760273905,157190.6583715727,220127.67382354382,143153.5799880393,241072.32306361137,167172.24937030234,226353.6049725275,257667.13272266465,181659.3603005896,133377.37344185764,157481.82170533534,121046.23136535617,113643.53906416672,118949.5166920095,99938.61962473742,176565.8684818746,200421.4073674267,237568.83752485586,109077.22191952821,127900.06812216075,121778.3543564435,226277.0210947633,213989.21108880322,114880.5803868024,163162.93364362707,135719.5122829793,129607.16599231733,117265.1196415472
2014-07-01,234597.20535666062,398915.53751792427,166438.93911328822,268654.650334476,294361.6002732122,154123.05726059902,120144.4154316206,327971.21899698983,192297.84248771417,261464.32699241678,258321.5415583155,157642.03376049158,462583.2766633147,194730.9209707172,492373.22994037886,219268.54298392846,227921.7072265829,144724.2465800481,207283.86604892008,188172.862184778,157670.80718051823,270416.32822197705,156968.39914907303,147965.0893441411,157604.01108615383,221070.95887753778,143853.14951408925,242407.4128110635,167454.34106917624,226673.4844328866,258158.46995967394,182483.7360608543,133686.46454008957,157989.36298692445,121472.335049945,114503.49136619356,119641.56563638001,100529.27731600683,177455.68720704588,201784.58914373582,237750.49360845378,109729.97680748347,128663.60957363965,122394.01172227944,227067.38139404586,214705.74965554723,115475.68949075973,163870.00081067104,136317.43054342383,130317.9801110762,117938.21299625006
2014-08-01,234882.92266993396,400457.463901877,167432.94413359312,269112.0460727818,294580.1645235922,155162.8444659045,120965.52458291703,328349.61894050037,192740.30837015854,262077.1921232387,259975.08283397308,158455.05758092433,465201.20445648464,196055.8057535103,494742.217455005,219700.73395922463,228490.37131182046,145394.47964408307,208363.65040561967,188503.94412849538,158358.12758624842,270568.362286387,157208.76448770848,148283.37536843203,157820.6660580003,221635.43179232065,144281.67738825709,243605.0220230515,167353.403413791,226694.82059631776,258618.90663194776,182853.08259698577,133958.9814600957,158271.5984968862,121865.1514092514,115456.50333995349,120210.90423687913,101529.88106418378,178144.72786716602,203361.04079409607,237527.19869678756,110155.95949019492,129279.79437204734,122939.19896535137,227739.74907987402,215308.36599256983,116020.03333995659,164646.75737988632,136849.2775568817,130763.43607915053,118333.0582454506
2014-09-01,235253.00178750232,403003.1212124485,168466.12610653197,269725.8109139762,294890.602495938,156079.60366089255,121539.31462437456,328948.578696856,193234.438767101,262917.76404894656,261986.9831275499,159050.13860002634,467758.2022244856,197063.75130646268,498072.0743267203,220034.72653060724,229138.94470699318,145999.3004693354,209495.6676846495,188853.1973928807,158883.51518276412,271110.20555280993,157231.4863562906,148500.54898161936,157984.10335094237,222229.8110872796,144576.5068761146,244994.44637981025,167274.76237137654,226956.54903625872,260279.27633882407,183020.1504914323,134096.98092223183,158294.08477222826,122204.55375335726,116314.26218142423,120646.7357799859,102495.80468912114,178840.266932485,204919.69617384078,237171.7807786709,110294.10723539349,129660.81062806486,123354.77671939544,228777.27894968993,216121.05018237708,116469.43121067558,165323.49925956645,137190.36338892675,130819.23017590346,118535.722093824
2014-10-01,235488.26662998923,406232.36628122366,169333.19487959394,270201.80134382105,295078.42282414675,156729.5824238837,121696.40708418522,329250.9985634692,193519.95400984236,263775.69864957855,264164.07824492437,159406.08095364322,469926.75833888684,197716.56959548043,501147.4807148646,220252.23333642783,229603.62343428106,146459.42628041317,210047.85907131896,189080.6140781837,159185.25388539597,271704.55593218183,156902.271493256,148493.07888815147,157981.09053063727,222328.39040534117,144701.29578080968,246291.07903441504,167083.36013918705,227176.91141751423,261451.34564251793,182735.2993664403,133860.38404521233,158045.54413424397,122289.0367558755,116904.02913601794,120762.24788028137,103101.31386451998,179243.98302375988,206304.50000430454,236538.45222275576,110160.32711725503,129740.92209375538,123675.5450825295,229528.82155460273,216637.30231013926,116760.49579938308,165588.20128398962,137330.16331857652,130337.30671575341,118442.05759126587
2014-11-01,235724.69382404737,409851.3270654497,170416.7564646944,270855.59525632317,295174.91236406815,157551.02776232004,121903.27683868095,330030.3233041076,193957.18012115767,265026.2760598942,266608.2863518039,159743.01717400417,472292.2522241645,198849.02879171973,504195.97888150596,220614.56216999216,230117.12219419563,147004.8854727808,210760.04153847275,189406.39240887566,159826.00660869572,272412.3707703294,156696.23533595065,148648.46348927644,158125.49050088774,222220.07528299434,145051.1406764333,247716.9528966604,167166.4054720951,227673.9931659992,262724.65705916873,182464.99872799357,133585.8563413529,157882.52294690345,122343.11153869641,117442.14693884026,120835.81614286662,103823.72494441942,179479.66683903235,207761.17337548384,236295.42474855378,110025.3775212799,129833.64920117454,123980.38461328579,230442.16149170694,217074.88761273885,117174.9661020456,165685.3840675683,137475.26223822654,130016.58329243267,118405.1726165933
2014-12-01,235983.18064650169,413192.81896451744,171701.62876166464,271413.54246232467,295144.8855454503,158512.08932640482,122192.61586950673,331160.6247060336,194395.35295646227,266705.25340510556,269255.5800597825,160108.19754829197,474914.7106212957,199719.4536315135,506449.84358579386,221161.52170752897,230820.1727167057,147589.60059744705,211561.34489176315,189848.38959835516,160720.54448283793,272739.55591785925,156677.62713590104,148888.68964507655,158418.53559312984,221984.59240542582,145494.03719095667,249460.3438855606,167433.14570182955,228070.513722518,263502.33799652074,182239.51876187426,133415.73698910014,157988.0688295164,122445.60469646967,118107.01306484635,120997.16633391714,104541.07466452297,179730.4133145064,209381.02206853314,236209.44779883663,110079.20526832408,130114.261538331,124513.22299969605,231060.52862339024,217770.69658364353,117809.59576408156,165885.1374459249,137811.19929303796,130149.76288103714,118542.33175795882
